Vaccine,Geography.Type,Geography,Survey.Year.Influenza.Season,Dimension.Type,Dimension,Estimate....,X95..CI....,Sample.Size,State
Tdap,States,New York,2014,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,55,NY
Tdap,States,New York,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",66.2,50.7 to 79.5,76,NY
Tdap,States,New York,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,74,NY
Tdap,States,New York,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",88.4,74.3 to 96.3,61,NY
Tdap,States,New York,2017,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",84.6,70.5 to 93.7,74,NY
Tdap,States,New York,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,50,NY
Tdap,States,New York,2015,Race and Ethnicity,"White, Non-Hispanic",52.2,46.9 to 57.4,570,NY
Tdap,States,New York,2014,Race and Ethnicity,"White, Non-Hispanic",47.1,41.7 to 52.5,539,NY
Tdap,States,New York,2013,Race and Ethnicity,"White, Non-Hispanic",27.9,23.2 to 33.0,555,NY
Tdap,States,New York,2017,Race and Ethnicity,"White, Non-Hispanic",75.0,70.0 to 79.6,548,NY
Tdap,States,New York,2016,Race and Ethnicity,"White, Non-Hispanic",70.1,65.2 to 74.7,563,NY
Tdap,States,New York,2015,Age,25-34 Years,54.7,48.9 to 60.4,498,NY
Tdap,States,New York,2013,Age,>=35 Years,25.4,17.5 to 34.7,179,NY
Tdap,States,New York,2014,Age,>=35 Years,43.5,33.7 to 53.7,179,NY
Tdap,States,New York,2019,Age,25-34 Years,81.3,75.8 to 86.0,431,NY
Tdap,States,New York,2017,Age,25-34 Years,76.3,70.8 to 81.2,471,NY
Tdap,States,New York,2018,Age,25-34 Years,76.9,70.6 to 82.4,394,NY
Tdap,States,New York,2016,Age,25-34 Years,74.2,69.0 to 78.9,490,NY
Tdap,States,New York,2014,Age,25-34 Years,44.1,38.4 to 50.0,462,NY
Tdap,States,New York,2013,Age,25-34 Years,25.3,20.2 to 31.0,414,NY
Influenza,States,New York,2022,Age,>=18 Years,56.7,52.3 to 61.1,845,NY
Influenza,States,New York,2022,Age,>=35 Years,67.4,58.1 to 75.8,203,NY
Tdap,States,New York,2022,Age,>=18 Years,78.5,74.6 to 82.1,804,NY
Tdap,States,New York,2022,Age,>=35 Years,79.4,70.9 to 86.4,193,NY
Influenza,States,New York,2022,Age,18-24 Years,47.2,35.6 to 59.0,117,NY
Influenza,States,New York,2022,Age,25-34 Years,55.7,50.1 to 61.2,525,NY
Tdap,States,New York,2022,Age,18-24 Years,75.0,63.4 to 84.5,108,NY
Tdap,States,New York,2022,Age,25-34 Years,79.2,74.2 to 83.6,503,NY
Influenza,States,New York,2022,Race and Ethnicity,"White, Non-Hispanic",57.1,51.6 to 62.5,529,NY
Influenza,States,New York,2022,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,70,NY
Influenza,States,New York,2022,Race and Ethnicity,Hispanic,51.2,40.8 to 61.5,159,NY
Influenza,States,New York,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",71.6,56.3 to 84.0,84,NY
Tdap,States,New York,2022,Race and Ethnicity,"White, Non-Hispanic",82.1,77.5 to 86.1,508,NY
Tdap,States,New York,2022,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,64,NY
Tdap,States,New York,2022,Race and Ethnicity,Hispanic,67.5,56.8 to 77.0,149,NY
Tdap,States,New York,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",85.2,70.9 to 94.2,80,NY
Influenza,States,New York,2016,Age,>=18 Years,60.4,56.3 to 64.4,915,NY
Influenza,States,New York,2016,Age,18-24 Years,50.0,40.3 to 59.7,166,NY
Influenza,States,New York,2016,Age,25-34 Years,62.8,57.4 to 68.0,519,NY
Influenza,States,New York,2016,Age,>=35 Years,63.7,55.2 to 71.6,230,NY
Influenza,States,New York,2016,Race and Ethnicity,"White, Non-Hispanic",60.8,55.8 to 65.7,588,NY
Influenza,States,New York,2016,Race and Ethnicity,"Black, Non-Hispanic",48.7,33.9 to 63.7,85,NY
Influenza,States,New York,2016,Race and Ethnicity,Hispanic,63.3,52.7 to 73.0,156,NY
Influenza,States,New York,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",65.0,50.4 to 77.8,85,NY
Influenza,States,New York,2018,Age,>=18 Years,56.3,51.3 to 61.2,754,NY
Influenza,States,New York,2018,Age,18-24 Years,46.8,34.4 to 59.5,131,NY
Influenza,States,New York,2018,Age,25-34 Years,56.8,50.0 to 63.4,422,NY
Influenza,States,New York,2018,Age,>=35 Years,63.6,54.5 to 72.0,201,NY
Influenza,States,New York,2018,Race and Ethnicity,"White, Non-Hispanic",58.1,52.1 to 63.9,492,NY
Influenza,States,New York,2018,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,99,NY
Influenza,States,New York,2018,Race and Ethnicity,Hispanic,46.5,32.4 to 61.0,97,NY
Influenza,States,New York,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,58,NY
Influenza,States,New York,2019,Age,>=18 Years,64.5,59.6 to 69.1,740,NY
Influenza,States,New York,2019,Age,18-24 Years,50.2,36.6 to 63.8,117,NY
Influenza,States,New York,2019,Age,25-34 Years,68.6,62.4 to 74.3,438,NY
Influenza,States,New York,2019,Age,>=35 Years,62.0,52.4 to 71.0,185,NY
Influenza,States,New York,2019,Race and Ethnicity,"White, Non-Hispanic",64.7,59.3 to 69.8,509,NY
Influenza,States,New York,2019,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,58,NY
Influenza,States,New York,2019,Race and Ethnicity,Hispanic,63.8,48.2 to 77.5,105,NY
Influenza,States,New York,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,64,NY
Influenza,States,New York,2017,Age,>=18 Years,61.4,56.7 to 65.9,832,NY
Influenza,States,New York,2017,Age,18-24 Years,67.0,53.4 to 78.8,120,NY
Influenza,States,New York,2017,Age,25-34 Years,61.1,55.1 to 66.8,499,NY
Influenza,States,New York,2017,Age,>=35 Years,58.5,48.8 to 67.8,213,NY
Influenza,States,New York,2017,Race and Ethnicity,"White, Non-Hispanic",64.0,58.7 to 69.1,565,NY
Influenza,States,New York,2017,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,83,NY
Influenza,States,New York,2017,Race and Ethnicity,Hispanic,54.1,39.7 to 68.0,100,NY
Influenza,States,New York,2017,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",68.6,53.2 to 81.5,83,NY
Influenza,States,New York,2015,Race and Ethnicity,"White, Non-Hispanic",56.9,51.9 to 61.8,639,NY
Influenza,States,New York,2015,Race and Ethnicity,"Black, Non-Hispanic",NR*,NR*,93,NY
Influenza,States,New York,2015,Race and Ethnicity,Hispanic,59.3,47.2 to 70.6,123,NY
Influenza,States,New York,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,76,NY
Influenza,States,Nebraska,2016,Age,>=18 Years,73.7,70.6 to 76.6,1266,NE
Influenza,States,Nebraska,2016,Age,18-24 Years,66.9,59.3 to 73.9,257,NE
Influenza,States,Nebraska,2016,Age,25-34 Years,76.3,72.6 to 79.8,798,NE
Influenza,States,Nebraska,2016,Age,>=35 Years,72.6,64.2 to 80.0,211,NE
Influenza,States,Nebraska,2016,Race and Ethnicity,"White, Non-Hispanic",74.1,69.9 to 78.0,499,NE
Influenza,States,Nebraska,2016,Race and Ethnicity,"Black, Non-Hispanic",76.3,68.6 to 82.9,149,NE
Influenza,States,Nebraska,2016,Race and Ethnicity,Hispanic,70.1,64.3 to 75.4,278,NE
Influenza,States,Nebraska,2016,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",74.9,69.7 to 79.6,340,NE
Influenza,States,Nebraska,2021,Race and Ethnicity,"White, Non-Hispanic",71.7,66.6 to 76.4,365,NE
Influenza,States,Nebraska,2021,Race and Ethnicity,"Black, Non-Hispanic",49.4,38.6 to 60.2,89,NE
Influenza,States,Nebraska,2021,Race and Ethnicity,Hispanic,68.6,63.2 to 73.7,318,NE
Influenza,States,Nebraska,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",67.8,62.9 to 72.5,408,NE
Tdap,States,Nebraska,2021,Race and Ethnicity,"White, Non-Hispanic",88.9,85.1 to 92.0,357,NE
Tdap,States,Nebraska,2021,Race and Ethnicity,"Black, Non-Hispanic",82.2,71.8 to 90.0,80,NE
Tdap,States,Nebraska,2021,Race and Ethnicity,Hispanic,81.0,76.0 to 85.4,289,NE
Tdap,States,Nebraska,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",85.6,81.5 to 89.1,385,NE
Influenza,States,Nebraska,2013,Race and Ethnicity,"Black, Non-Hispanic",56.6,49.2 to 63.8,190,NE
Influenza,States,Nebraska,2013,Race and Ethnicity,Hispanic,58.6,52.9 to 64.1,311,NE
Influenza,States,Nebraska,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",69.1,63.0 to 74.7,391,NE
Influenza,States,Nebraska,2014,Age,>=18 Years,71.0,67.9 to 74.0,1356,NE
Influenza,States,Nebraska,2014,Age,18-24 Years,63.5,56.4 to 70.2,338,NE
Influenza,States,Nebraska,2014,Age,25-34 Years,73.2,69.3 to 76.8,853,NE
Influenza,States,Nebraska,2014,Age,>=35 Years,73.6,64.3 to 81.6,165,NE
Influenza,States,Nebraska,2014,Race and Ethnicity,"White, Non-Hispanic",74.1,69.9 to 78.0,480,NE
Influenza,States,Nebraska,2014,Race and Ethnicity,"Black, Non-Hispanic",65.6,58.0 to 72.6,173,NE
Influenza,States,Nebraska,2014,Race and Ethnicity,Hispanic,60.3,54.7 to 65.7,317,NE
Influenza,States,Nebraska,2014,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",65.6,59.4 to 71.4,386,NE
Influenza,States,Nebraska,2015,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",73.4,68.4 to 78.0,351,NE
Influenza,States,Nebraska,2021,Age,>=18 Years,69.5,65.9 to 72.9,1180,NE
Influenza,States,Nebraska,2021,Age,18-24 Years,63.0,54.3 to 71.2,255,NE
Influenza,States,Nebraska,2021,Age,25-34 Years,71.5,66.9 to 75.8,714,NE
Influenza,States,Nebraska,2021,Age,>=35 Years,69.4,60.7 to 77.2,211,NE
Tdap,States,Nebraska,2021,Age,>=18 Years,86.9,84.2 to 89.3,1111,NE
Tdap,States,Nebraska,2021,Age,18-24 Years,85.0,78.0 to 90.4,237,NE
Tdap,States,Nebraska,2021,Age,25-34 Years,88.2,84.8 to 91.1,679,NE
Tdap,States,Nebraska,2021,Age,>=35 Years,84.3,76.7 to 90.2,195,NE
Influenza,States,Nebraska,2013,Age,>=35 Years,68.9,61.2 to 75.9,234,NE
Influenza,States,Nebraska,2013,Race and Ethnicity,"White, Non-Hispanic",69.8,66.1 to 73.3,651,NE
Influenza,States,Nebraska,2015,Age,>=18 Years,70.5,67.4 to 73.5,1323,NE
Influenza,States,Nebraska,2015,Age,18-24 Years,64.1,57.2 to 70.6,315,NE
Influenza,States,Nebraska,2015,Age,25-34 Years,72.2,68.3 to 75.9,821,NE
Influenza,States,Nebraska,2015,Age,>=35 Years,73.7,65.3 to 81.0,187,NE
Influenza,States,Nebraska,2013,Age,25-34 Years,70.0,66.3 to 73.5,898,NE
Influenza,States,Nebraska,2013,Age,>=18 Years,67.4,64.5 to 70.2,1544,NE
Influenza,States,Nebraska,2013,Age,18-24 Years,60.3,54.4 to 66.0,412,NE
Influenza,States,Nebraska,2018,Age,>=18 Years,70.6,66.8 to 74.2,1288,NE
Influenza,States,Nebraska,2018,Age,18-24 Years,69.0,60.3 to 76.9,299,NE
Influenza,States,Nebraska,2018,Age,25-34 Years,69.9,64.8 to 74.6,755,NE
Influenza,States,Nebraska,2018,Age,>=35 Years,74.8,65.9 to 82.4,234,NE
Influenza,States,Nebraska,2018,Race and Ethnicity,"White, Non-Hispanic",70.7,65.3 to 75.7,325,NE
Influenza,States,Nebraska,2018,Race and Ethnicity,"Black, Non-Hispanic",64.8,56.9 to 72.2,160,NE
Influenza,States,Nebraska,2018,Race and Ethnicity,Hispanic,73.2,68.2 to 77.8,344,NE
Influenza,States,Nebraska,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",69.5,60.0 to 77.9,459,NE
Influenza,States,Nebraska,2019,Age,>=18 Years,77.9,74.9 to 80.7,1556,NE
Influenza,States,Nebraska,2019,Age,18-24 Years,71.8,64.0 to 78.7,362,NE
Influenza,States,Nebraska,2019,Age,25-34 Years,80.4,76.7 to 83.8,941,NE
Influenza,States,Nebraska,2019,Age,>=35 Years,76.4,68.4 to 83.2,253,NE
Influenza,States,Nebraska,2019,Race and Ethnicity,"White, Non-Hispanic",79.5,75.2 to 83.4,406,NE
Influenza,States,Nebraska,2019,Race and Ethnicity,"Black, Non-Hispanic",65.8,58.6 to 72.5,190,NE
Influenza,States,Nebraska,2019,Race and Ethnicity,Hispanic,76.0,71.7 to 79.9,443,NE
Influenza,States,Nebraska,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",76.9,70.8 to 82.3,516,NE
Influenza,States,Nebraska,2022,Race and Ethnicity,"White, Non-Hispanic",68.2,62.5 to 73.5,310,NE
Influenza,States,Nebraska,2022,Race and Ethnicity,"Black, Non-Hispanic",52.1,42.8 to 61.3,121,NE
Influenza,States,Nebraska,2022,Race and Ethnicity,Hispanic,69.6,64.5 to 74.4,349,NE
Influenza,States,Nebraska,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",71.8,65.4 to 77.6,367,NE
Tdap,States,Nebraska,2022,Race and Ethnicity,"White, Non-Hispanic",92.4,88.7 to 95.2,302,NE
Tdap,States,Nebraska,2022,Race and Ethnicity,"Black, Non-Hispanic",74.3,65.0 to 82.2,110,NE
Tdap,States,Nebraska,2022,Race and Ethnicity,Hispanic,84.8,80.4 to 88.6,317,NE
Tdap,States,Nebraska,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",85.8,80.5 to 90.1,334,NE
Influenza,States,Nebraska,2022,Age,18-24 Years,60.9,51.1 to 70.1,232,NE
Influenza,States,Nebraska,2022,Age,25-34 Years,69.4,64.4 to 74.0,694,NE
Tdap,States,Nebraska,2022,Age,18-24 Years,78.0,69.0 to 85.4,210,NE
Tdap,States,Nebraska,2022,Age,25-34 Years,93.2,90.6 to 95.3,647,NE
Influenza,States,Nebraska,2022,Age,>=18 Years,67.7,63.8 to 71.4,1147,NE
Influenza,States,Nebraska,2022,Age,>=35 Years,68.5,59.1 to 76.9,221,NE
Tdap,States,Nebraska,2022,Age,>=18 Years,89.4,86.9 to 91.6,1063,NE
Tdap,States,Nebraska,2022,Age,>=35 Years,86.3,79.1 to 91.7,206,NE
Influenza,States,Kentucky,2018,Age,>=18 Years,49.4,44.5 to 54.3,723,KY
Influenza,States,Kentucky,2018,Age,18-24 Years,36.8,28.1 to 46.2,230,KY
Influenza,States,Kentucky,2018,Age,25-34 Years,53.7,47.2 to 60.1,401,KY
Influenza,States,Kentucky,2018,Age,>=35 Years,56.2,42.6 to 69.2,92,KY
Influenza,States,Kentucky,2018,Race and Ethnicity,"White, Non-Hispanic",48.2,42.5 to 54.0,307,KY
Influenza,States,Kentucky,2018,Race and Ethnicity,"Black, Non-Hispanic",55.6,50.0 to 61.1,321,KY
Influenza,States,Kentucky,2018,Race and Ethnicity,Hispanic,NR*,NR*,NA,KY
Influenza,States,Kentucky,2018,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,66,KY
Influenza,States,Kentucky,2017,Age,>=18 Years,52.2,47.3 to 57.0,678,KY
Influenza,States,Kentucky,2017,Age,18-24 Years,37.0,28.6 to 46.0,236,KY
Influenza,States,Kentucky,2017,Age,25-34 Years,58.2,51.8 to 64.4,363,KY
Influenza,States,Kentucky,2017,Age,>=35 Years,63.4,48.6 to 76.6,79,KY
Influenza,States,Kentucky,2017,Race and Ethnicity,"White, Non-Hispanic",51.8,46.1 to 57.5,318,KY
Influenza,States,Kentucky,2017,Race and Ethnicity,"Black, Non-Hispanic",44.3,38.5 to 50.3,286,KY
Influenza,States,Kentucky,2017,Race and Ethnicity,Hispanic,NR*,NR*,30,KY
Influenza,States,Kentucky,2017,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,42,KY
Influenza,States,Kentucky,2019,Age,>=18 Years,53.7,49.2 to 58.2,887,KY
Influenza,States,Kentucky,2019,Age,18-24 Years,42.2,33.7 to 51.1,239,KY
Influenza,States,Kentucky,2019,Age,25-34 Years,58.1,52.1 to 63.9,522,KY
Influenza,States,Kentucky,2019,Age,>=35 Years,59.8,47.4 to 71.3,126,KY
Influenza,States,Kentucky,2019,Race and Ethnicity,"White, Non-Hispanic",52.5,47.2 to 57.8,540,KY
Influenza,States,Kentucky,2019,Race and Ethnicity,"Black, Non-Hispanic",53.9,47.0 to 60.7,219,KY
Influenza,States,Kentucky,2019,Race and Ethnicity,Hispanic,NR*,NR*,49,KY
Influenza,States,Kentucky,2019,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,78,KY
Influenza,States,Kentucky,2022,Age,18-24 Years,33.7,24.8 to 43.6,184,KY
Influenza,States,Kentucky,2022,Age,25-34 Years,47.0,41.1 to 53.0,441,KY
Influenza,States,Kentucky,2022,Age,>=18 Years,44.1,39.5 to 48.8,743,KY
Influenza,States,Kentucky,2022,Age,>=35 Years,52.7,40.9 to 64.2,118,KY
Influenza,States,Kentucky,2022,Race and Ethnicity,"White, Non-Hispanic",42.9,37.3 to 48.6,311,KY
Influenza,States,Kentucky,2022,Race and Ethnicity,"Black, Non-Hispanic",41.7,36.1 to 47.4,307,KY
Influenza,States,Kentucky,2022,Race and Ethnicity,Hispanic,NR*,NR*,54,KY
Influenza,States,Kentucky,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,69,KY
Influenza,States,District of Columbia,2022,Age,18-24 Years,NR*,NR*,43,DC
Influenza,States,District of Columbia,2022,Age,25-34 Years,60.9,53.2 to 68.2,241,DC
Influenza,States,District of Columbia,2022,Age,>=18 Years,66.3,60.7 to 71.6,444,DC
Influenza,States,District of Columbia,2022,Age,>=35 Years,79.4,70.8 to 86.4,160,DC
Influenza,States,District of Columbia,2022,Race and Ethnicity,"White, Non-Hispanic",91.9,86.2 to 95.8,155,DC
Influenza,States,District of Columbia,2022,Race and Ethnicity,"Black, Non-Hispanic",35.4,27.0 to 44.5,180,DC
Influenza,States,District of Columbia,2022,Race and Ethnicity,Hispanic,86.1,73.1 to 94.3,70,DC
Influenza,States,District of Columbia,2022,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,38,DC
Influenza,States,District of Columbia,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,NA,DC
Influenza,States,District of Columbia,2020,Race and Ethnicity,Hispanic,90.9,82.2 to 96.2,89,DC
Influenza,States,District of Columbia,2020,Race and Ethnicity,"Black, Non-Hispanic",45.7,38.5 to 53.0,254,DC
Influenza,States,District of Columbia,2020,Age,>=18 Years,73.1,68.7 to 77.2,533,DC
Influenza,States,District of Columbia,2020,Age,>=35 Years,90.8,85.2 to 94.8,180,DC
Influenza,States,District of Columbia,2020,Age,25-34 Years,67.4,60.7 to 73.6,265,DC
Influenza,States,District of Columbia,2020,Age,18-24 Years,49.7,37.5 to 61.9,88,DC
Influenza,States,District of Columbia,2020,Race and Ethnicity,"White, Non-Hispanic",95.1,90.3 to 98.0,162,DC
Influenza,States,Massachusetts,2012,Age,18-24 Years,51.0,42.1 to 59.9,258,MA
Influenza,States,Massachusetts,2012,Age,>=18 Years,66.1,62.6 to 69.4,1456,MA
Influenza,States,Massachusetts,2020,Age,>=18 Years,79.8,76.8 to 82.6,1356,MA
Influenza,States,Massachusetts,2020,Race and Ethnicity,Hispanic,80.4,75.7 to 84.5,352,MA
Influenza,States,Massachusetts,2020,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",81.3,75.5 to 86.2,326,MA
Influenza,States,Massachusetts,2020,Race and Ethnicity,"White, Non-Hispanic",80.8,75.8 to 85.1,334,MA
Influenza,States,Massachusetts,2012,Race and Ethnicity,"White, Non-Hispanic",66.8,61.7 to 71.6,403,MA
Influenza,States,Massachusetts,2012,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",68.3,62.3 to 73.9,412,MA
Influenza,States,Massachusetts,2020,Age,18-24 Years,67.0,53.9 to 78.4,126,MA
Influenza,States,Massachusetts,2020,Age,25-34 Years,79.1,75.1 to 82.7,815,MA
Influenza,States,Massachusetts,2020,Age,>=35 Years,85.8,81.4 to 89.5,415,MA
Influenza,States,Massachusetts,2012,Age,>=35 Years,68.1,60.8 to 74.8,312,MA
Influenza,States,Massachusetts,2012,Age,25-34 Years,69.9,65.5 to 74.0,886,MA
Influenza,States,Massachusetts,2020,Race and Ethnicity,"Black, Non-Hispanic",72.4,67.2 to 77.2,339,MA
Influenza,States,Massachusetts,2012,Race and Ethnicity,Hispanic,68.8,62.9 to 74.3,347,MA
Influenza,States,Massachusetts,2012,Race and Ethnicity,"Black, Non-Hispanic",57.8,49.5 to 65.8,273,MA
Influenza,States,Michigan,2013,Age,>=18 Years,48.2,45.0 to 51.4,1912,MI
Influenza,States,Michigan,2013,Age,18-24 Years,44.3,38.3 to 50.5,650,MI
Influenza,States,Michigan,2021,Race and Ethnicity,"White, Non-Hispanic",58.5,54.0 to 62.9,629,MI
Influenza,States,Michigan,2021,Race and Ethnicity,"Black, Non-Hispanic",30.2,25.9 to 34.8,508,MI
Influenza,States,Michigan,2021,Race and Ethnicity,Hispanic,49.3,35.0 to 63.7,68,MI
Influenza,States,Michigan,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",58.0,46.7 to 68.7,123,MI
Tdap,States,Michigan,2021,Race and Ethnicity,"White, Non-Hispanic",75.6,71.5 to 79.3,613,MI
Tdap,States,Michigan,2021,Race and Ethnicity,"Black, Non-Hispanic",60.0,55.0 to 64.8,480,MI
Tdap,States,Michigan,2021,Race and Ethnicity,Hispanic,75.1,60.9 to 86.2,65,MI
Tdap,States,Michigan,2021,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",75.5,64.6 to 84.4,115,MI
Influenza,States,Michigan,2021,Age,>=18 Years,52.9,49.6 to 56.2,1332,MI
Influenza,States,Michigan,2021,Age,18-24 Years,40.4,33.2 to 47.9,297,MI
Influenza,States,Michigan,2021,Age,25-34 Years,54.3,50.1 to 58.5,830,MI
Influenza,States,Michigan,2021,Age,>=35 Years,64.1,55.9 to 71.7,205,MI
Tdap,States,Michigan,2021,Age,>=18 Years,72.8,69.7 to 75.7,1276,MI
Tdap,States,Michigan,2021,Age,18-24 Years,67.8,60.4 to 74.6,280,MI
Tdap,States,Michigan,2021,Age,25-34 Years,74.5,70.7 to 78.1,800,MI
Tdap,States,Michigan,2021,Age,>=35 Years,72.9,64.8 to 80.0,196,MI
Influenza,States,Michigan,2013,Age,25-34 Years,47.2,43.0 to 51.5,1019,MI
Influenza,States,Michigan,2013,Age,>=35 Years,60.6,52.2 to 68.6,243,MI
Influenza,States,Michigan,2013,Race and Ethnicity,"White, Non-Hispanic",51.4,47.3 to 55.5,807,MI
Influenza,States,Michigan,2013,Race and Ethnicity,"Black, Non-Hispanic",37.5,33.8 to 41.3,967,MI
Influenza,States,Michigan,2013,Race and Ethnicity,Hispanic,NR*,NR*,61,MI
Influenza,States,Michigan,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",NR*,NR*,75,MI
Influenza,States,Pennsylvania,2014,Age,>=18 Years,54.8,51.2 to 58.3,1058,PA
Influenza,States,Pennsylvania,2014,Age,18-24 Years,45.7,38.2 to 53.3,242,PA
Influenza,States,Pennsylvania,2014,Age,25-34 Years,59.6,54.9 to 64.2,610,PA
Influenza,States,Pennsylvania,2014,Age,>=35 Years,52.3,44.0 to 60.5,206,PA
Influenza,States,Pennsylvania,2014,Race and Ethnicity,"White, Non-Hispanic",53.6,49.4 to 57.8,754,PA
Influenza,States,Pennsylvania,2014,Race and Ethnicity,"Black, Non-Hispanic",58.2,47.1 to 68.7,130,PA
Influenza,States,Pennsylvania,2014,Race and Ethnicity,Hispanic,50.0,37.1 to 62.9,95,PA
Influenza,States,Pennsylvania,2014,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",64.7,50.7 to 77.1,76,PA
Influenza,States,Pennsylvania,2013,Race and Ethnicity,"Black, Non-Hispanic",63.7,53.0 to 73.5,126,PA
Influenza,States,Pennsylvania,2013,Race and Ethnicity,Hispanic,57.2,44.9 to 68.9,90,PA
Influenza,States,Pennsylvania,2013,Race and Ethnicity,"Other or Multiple Races, Non-Hispanic",47.3,33.3 to 61.6,66,PA
Influenza,States,Pennsylvania,2013,Race and Ethnicity,"White, Non-Hispanic",54.2,50.0 to 58.3,743,PA
Influenza,States,Pennsylvania,2013,Age,>=18 Years,55.3,51.7 to 58.8,1026,PA
Influenza,States,Pennsylvania,2021,Age,>=18 Years,56.1,52.1 to 60.1,908,PA
Influenza,States,Pennsylvania,2021,Age,18-24 Years,45.9,35.9 to 56.1,152,PA
Influenza,States,Pennsylvania,2021,Age,25-34 Years,56.7,51.5 to 61.8,541,PA
Influenza,States,Pennsylvania,2021,Age,>=35 Years,63.9,55.4 to 71.8,215,PA
Tdap,States,Pennsylvania,2021,Age,>=18 Years,79.6,76.1 to 82.8,875,PA
Tdap,States,Pennsylvania,2021,Age,18-24 Years,72.7,62.6 to 81.3,144,PA
Tdap,States,Pennsylvania,2021,Age,25-34 Years,81.8,77.4 to 85.7,521,PA
Tdap,States,Pennsylvania,2021,Age,>=35 Years,80.0,72.8 to 86.0,210,PA
Influenza,States,Pennsylvania,2021,Race and Ethnicity,"White, Non-Hispanic",55.8,51.0 to 60.5,618,PA
